0,-0.028733515256167692
1,0.002802245633516866
2,0.03190477324749414
3,0.030729641289156617
4,0.017374581341199485
5,0.05722880107852703
6,0.03166829951665237
7,0.03324601911350197
8,0.017923827351765093
9,-0.026738180448497212
10,0.014236533920869071
11,-0.017074967005395777
12,-0.04273874629114249
13,-0.011974783626916188
14,0.01781229911305944
15,0.054098639425555026
16,0.09707533391030687
17,0.11322005059397473
18,0.09845199807522603
19,0.1422203377478756
20,0.13074208092624617
21,0.12163283308904074
22,0.10678967682482052
23,0.14795422024759503
24,0.1755778234196111
25,0.20411284698195975
26,0.20910584791938966
27,0.18109777787578296
28,0.1485452715201847
29,0.16688641466875412
30,0.16561836768772362
31,0.15749822032984728
32,0.1431215131983204
33,0.18820029743083797
34,0.23487860330156557
35,0.20421827637526502
36,0.23541143226454786
37,0.23678047018542697
38,0.1991686713676605
39,0.15595502258240118
40,0.11889419912693808
41,0.13917101355030523
42,0.0926707719236141
43,0.09765388258892674
44,0.05259354142800973
45,0.008471840267741837
46,0.004963217103061385
47,-0.040937295080169
48,-0.023087728974262665
49,-0.020555663151169273
50,-0.027828464362010898
51,-0.005909307974292309
52,-0.028305999261143636
53,0.0021554123131623908
54,0.0199541452422942
55,-0.010309129594428406
56,-0.00086244249606535
57,-0.02319926625163791
58,0.0031237156081984664
59,0.04522563750862803
60,0.0891954436645875
61,0.10081763500257013
62,0.07616552253591795
63,0.08958087778982157
64,0.06863442866665637
65,0.10686520579181943
66,0.0912402208607686
67,0.1169522972546741
68,0.11566191793412958
69,0.15933883477938943
70,0.1630604076728998
71,0.14713632358494433
72,0.12910254313554673
73,0.17386775391816106
74,0.17457573266260223
75,0.21505218431784948
76,0.21774575138179922
77,0.25572892782858414
78,0.29151796441076383
79,0.2680017710118072
80,0.23652874083043043
81,0.2500526088512499
82,0.20950472461920433
83,0.17411548262277998
84,0.21660462826824645
85,0.1944068470410105
86,0.22365866308305193
87,0.2477769756442602
88,0.22487803389788485
89,0.21114841403286205
90,0.2256174899886179
91,0.2534753796575785
92,0.2232773128698397
93,0.25858090524564525
94,0.2251671558993288
95,0.19491167846849602
96,0.22822191707984207
97,0.24230512689952594
98,0.2849240081958303
99,0.30848080592739696
100,0.2779190079255149
101,0.3148711885240728
102,0.27177281798396713
103,0.2677496390220626
104,0.30975029504209023
105,0.277123611517865
106,0.25607154594193704
107,0.26275293281812717
108,0.2523342767083573
109,0.2770072240765885
110,0.31931236940582663
111,0.36124819275500847
112,0.39559721799537106
113,0.3691624755947242
114,0.41040899048970303
115,0.3685772183479571
116,0.35011543776021914
117,0.3886305790344483
118,0.3683023696187982
119,0.3466188439041894
120,0.36773339449640485
121,0.3880456064697555
122,0.40696342462357726
123,0.3950326096057423
124,0.3654241218918197
125,0.32279406599857774
126,0.31506551773242736
127,0.3190469844409801
128,0.36276118572541927
129,0.3981535521985698
130,0.3879956016819549
131,0.43219130013241314
132,0.46827900720736326
133,0.4876371810936134
134,0.5135915321285258
135,0.5015218491957119
136,0.4612846509554712
137,0.47617529768048794
138,0.4470379223720365
139,0.42511857756881377
140,0.4641994189796456
141,0.4612130923705516
142,0.4378091805654926
143,0.4296499592681732
144,0.47674173073374837
145,0.4597623218271847
146,0.42479939339055595
147,0.4396911037703959
148,0.4515172959545383
149,0.4041430852039436
150,0.370776061134116
151,0.3307239870425262
152,0.28903341777719316
153,0.2581082587886446
154,0.29228692503897125
155,0.26233681188787816
156,0.2874603200415765
157,0.2567624351929788
158,0.24243141732659504
159,0.2851701835069287
160,0.28143684518671425
161,0.2659977906401123
162,0.2331447836277252
163,0.25008774753819296
164,0.271703407129507
165,0.26522837830200857
166,0.27620405133701276
167,0.23574123135091207
168,0.24349461081027662
169,0.2067775605302708
170,0.2402822869817442
171,0.27170975536761555
172,0.26754005356475297
173,0.25106937166945037
174,0.23583481760942016
175,0.25274336291516414
176,0.24022360068962492
177,0.24850553839853357
178,0.27703940820814654
179,0.24341194321457654
180,0.19819432648041505
181,0.21010880344021277
182,0.16897410830615744
183,0.18584159495670893
184,0.22316398491863396
185,0.24499976343214744
186,0.1987877590869749
187,0.22675733739744527
188,0.21056260506271904
189,0.24217237261508673
190,0.24353923075568604
191,0.2293716460998298
192,0.18227533246498642
193,0.19359132694282677
194,0.1464127920292887
195,0.14119618928796399
196,0.17135924080447418
197,0.12639388271989457
198,0.14525996494983398
199,0.1727997644652959
200,0.15878231468506498
201,0.14959775658662516
202,0.1906486768919265
203,0.2282098868089704
204,0.20024102107603925
205,0.24077242845636174
206,0.26640746901732815
207,0.23785555144125625
208,0.234123907843107
209,0.18794362335530312
210,0.1812340180092732
211,0.1986679596336484
212,0.2297749903789072
213,0.2178196205111336
214,0.21869930531994577
215,0.21194394270846542
216,0.21625314552263195
217,0.22775699043799744
218,0.26289354722168906
219,0.2713607422972988
220,0.2430364025060192
221,0.23183187950021403
222,0.24485022889863403
223,0.25891290759158536
224,0.24672878884717536
225,0.267025757597442
226,0.26999595206460014
227,0.2258218926847626
228,0.2670122513309091
229,0.30972681118929174
230,0.284705788359741
231,0.2938490166523238
232,0.3201310395333179
233,0.3523271782158796
234,0.32992299826719557
235,0.3635948911764788
236,0.3351635219859051
237,0.3780602314913942
238,0.3823814828479355
239,0.4195872974025473
240,0.46022662282967886
241,0.4471799101149119
242,0.4086695198963547
243,0.3716851654311263
244,0.39134329128439616
245,0.4251395216310537
246,0.4575700875366837
247,0.46491031842475994
248,0.4185154614753697
249,0.41314883736945446
250,0.40072056354812263
251,0.3867047142912918
252,0.37067740579105185
253,0.36687446021791015
254,0.34528771103287376
255,0.3209968026070703
256,0.34512194352798764
257,0.39179494120183334
258,0.42570742658669236
259,0.3988305266780712
260,0.3819745246277437
261,0.4127170600903093
262,0.43972202833443674
263,0.458653945095281
264,0.41673341539731046
265,0.37045959283298874
266,0.3852092192490904
267,0.42178528727614195
268,0.40838000384650675
269,0.37204784142623676
270,0.3579073013796498
271,0.34379809718862786
272,0.33985634239912704
273,0.3264950940245126
274,0.30283393978286616
275,0.2602817415973014
276,0.30751112127637154
277,0.2789169239225863
